"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000091129.23",342.484366910939,-9.81164227524885,2.38869369755556,-4.10753471041073,3.99904694353816e-05,0.00268676056986346
"ENSG00000173114.14",359.550494563321,-5.72014963910834,0.988851539881416,-5.78463946144465,7.26680148688215e-09,2.77064973691099e-06
"ENSG00000105967.17",29.3771711868757,-8.69758861597239,2.3755270402574,-3.66133008320964,0.000250909244306637,0.012047659172346
"ENSG00000135269.19",207.771613215074,-11.5222194167259,1.73285108651235,-6.64928423821824,2.94521744590548e-11,2.64220654514732e-08
"ENSG00000182158.17",46.2144237411574,-9.35245686769545,2.58171259055282,-3.62257863323695,0.000291680751895851,0.0136037405112038
"ENSG00000064393.17",142.896838930919,-8.54493572977231,1.85568983545695,-4.60472195649452,4.13017304337751e-06,0.00041992846056367
"ENSG00000211772.11",65.5683824091518,-9.85723040810194,2.33343832546629,-4.22433723682505,2.39644972513007e-05,0.00175712763259417
"ENSG00000164867.12",16.5460505610883,7.16108185856512,2.03790040071203,3.51395085651049,0.000441494483671013,0.0189135740743444
"ENSG00000253161.8",39.0572130476865,8.40014002973988,1.97657816854672,4.24983952742738,2.13923718382272e-05,0.00158376244128545
"ENSG00000077782.24",546.237942360241,-6.15393011962458,1.33996518404224,-4.5926044892153,4.37748208511514e-06,0.000439216968947967
"ENSG00000019549.13",57.4763018877931,8.95754090857559,2.21822152645565,4.03816336724864,5.38713316976538e-05,0.00338083155483538
"ENSG00000164684.13",44.1985821742459,-7.8424829511395,2.44190032328139,-3.21163107124736,0.00131983748233892,0.0415027658621667
"ENSG00000164930.13",83.7636897694512,-5.55343960704973,1.47825806116723,-3.75674569477046,0.000172137263406554,0.00889920476004528
"ENSG00000182197.13",367.042528064212,4.84270550200618,1.51742496792097,3.19139700768281,0.00141586580116788,0.043799937796372
"ENSG00000172164.15",206.212047277337,-6.46438510482179,1.28477359226289,-5.03153640746614,4.86564684288775e-07,7.49555353544254e-05
"ENSG00000170873.20",184.045675604143,-6.06608134343077,1.58126216575331,-3.83622746108069,0.000124938700453122,0.00704266646360161
"ENSG00000042832.12",28.5734003467612,5.36030094805574,1.70547731591463,3.14299164112955,0.0016723061546308,0.0488588911192994
"ENSG00000178445.11",513.755287029511,-11.3790183803947,2.48730869246197,-4.57483159001531,4.76603206187592e-06,0.000465940737023523
"ENSG00000212829.8",31.7250687163125,-5.31823251010459,1.59563964095688,-3.33297843297209,0.000859216024894011,0.0304034886210175
"ENSG00000120162.11",82.5122824523233,-7.72940060865532,1.86862534487397,-4.13641002454487,3.52781590250054e-05,0.00243892389525772
"ENSG00000107159.15",35.4687830642487,5.68903900913602,1.62816267522195,3.49414655901046,0.000475579862334667,0.0198714204944274
"ENSG00000122694.17",22.5819853901402,-5.24376534232995,1.5773059489728,-3.32450742720198,0.000885748741628614,0.0308414476223242
"ENSG00000290549.2",60.0005241319624,-7.2768720035141,1.98809579407545,-3.66022202008539,0.000251996805191683,0.012047659172346
"ENSG00000290559.2",15.777219934448,-7.79904100688664,2.41237242137008,-3.23293407676136,0.00122525833564945,0.0393760832367612
"ENSG00000119138.5",29.0617351205513,-4.15902811698828,1.31526292773754,-3.16212677273773,0.00156621363805992,0.0470203232166375
"ENSG00000119125.18",140.410307525064,-24.312399154981,4.78523876359948,-5.08070764199301,3.76031457912523e-07,6.19093532752256e-05
"ENSG00000135046.16",103.653682518503,-23.8918580926801,4.78541351799849,-4.99264232919895,5.95587927061211e-07,8.81874900544711e-05
"ENSG00000187764.13",893.077052667642,-6.36942892763446,1.69263890729814,-3.76301696727602,0.000167875807230811,0.00877327763211528
"ENSG00000106789.14",153.432686376077,4.71628594907348,1.4735772733396,3.20056914177623,0.00137156457732142,0.042710037697014
"ENSG00000095397.19",81.1477548093804,-10.1649136057785,2.23751862627705,-4.54294032970429,5.54749583326348e-06,0.000515883286299399
"ENSG00000181634.8",148.350101876987,7.81091682895661,1.39270362247005,5.60845588604377,2.04139715896993e-08,6.08234704731301e-06
"ENSG00000106780.10",1094.13228632613,4.59965355909878,0.924494490732564,4.97531743586059,6.51408025320542e-07,9.52504457550407e-05
"ENSG00000148180.23",389.040293904102,3.66960913009547,1.02423884053813,3.5827670118109,0.000339973817472474,0.0152051046635563
"ENSG00000185585.21",20.4022913926574,-8.17801063430419,2.19093296576576,-3.73266127357112,0.000189467309492654,0.00959988683412778
"ENSG00000136830.13",22.0258461855634,-8.28135709668063,2.3850972958907,-3.47212548140013,0.000516354923202373,0.0208331453274058
"ENSG00000148400.14",375.490548209196,-4.88970693376865,1.47487594373271,-3.31533438764583,0.000915335601688747,0.0317267801394433
"ENSG00000188747.10",30.3056428429147,-7.29957092890955,2.24777649489421,-3.24746296862272,0.00116438815282372,0.0384182512340519
"ENSG00000296323.1",23.8654598824102,7.68972711141047,2.00519616206316,3.83490017430438,0.000125615301736236,0.00704323149551227
"ENSG00000270111.5",96.1614455959815,9.70017849406716,1.85591009560745,5.22664245268425,1.72615838356906e-07,3.37508224459125e-05
"ENSG00000048740.20",699.154867843102,-7.30666448896544,1.22010860745759,-5.9885361387547,2.11738095319261e-09,9.78550815670926e-07
"ENSG00000183049.14",674.061295586899,-9.76528646091893,1.42324463367719,-6.86128458161736,6.82440563347602e-12,9.65158768147011e-09
"ENSG00000285994.1",27.0330212058283,-8.58304856274728,2.01493458539125,-4.25971573716408,2.04687052495434e-05,0.00152277182322335
"ENSG00000123240.18",65.9830040850184,-4.55582639204354,0.99425063543858,-4.58217096339485,4.60173428277043e-06,0.000452780964816335
"ENSG00000229124.9",11.5506809614967,-7.3515336198199,2.17955445194893,-3.37295249184816,0.000743667827590386,0.0274616901660556
"ENSG00000026025.17",795.686407647881,-8.42143933400776,0.962150945786071,-8.75272156712115,2.08268085111297e-18,1.24304114229498e-14
"ENSG00000150275.20",143.493841646046,23.0119007259878,4.78502703202102,4.80914748694082,1.51575343042762e-06,0.000184366800610582
"ENSG00000182010.12",277.496702112727,-5.83345947950471,1.57872838477574,-3.69503680035077,0.000219854941983156,0.0108863887018997
"ENSG00000122862.6",103.996907191968,-4.48988122274951,1.42912133831301,-3.14170749703418,0.00167965745009786,0.0489049142484807
"ENSG00000108239.10",20.3416811551996,-6.71325111910339,1.91965850804895,-3.49710695467728,0.000470333223013639,0.0197478630877702
"ENSG00000107438.10",1112.8282122757,-6.85846227031039,1.19933734716601,-5.71854306589942,1.07441287762455e-08,3.48635548864935e-06
"ENSG00000187122.17",40.9833703570217,4.98095073679238,1.28844147486406,3.86587271053031,0.000110692662702049,0.00632274831037061
"ENSG00000119927.15",753.94209536326,3.08161774622984,0.815530535224119,3.77866629528833,0.000157670545057166,0.00843731046549766
"ENSG00000303377.1",40.3010628863124,8.44540168147589,1.88829800879299,4.47249408840621,7.73125382489553e-06,0.000677639954502768
"ENSG00000151651.17",54.1687920932327,-3.49045628190527,1.06285128786699,-3.28404953896249,0.00102326933946593,0.0350387666489275
"ENSG00000255026.2",72.5011834292981,-8.55961735016377,2.45685784906935,-3.48396931202435,0.00049403613047242,0.0201998526161793
"ENSG00000130598.17",64.9767329170348,-7.39286181535212,2.12194412554048,-3.48400399726317,0.000493972110402665,0.0201998526161793
"ENSG00000239470.3",81.1431750829965,-5.51067737294056,1.22932481062127,-4.48268620736255,7.37092765214808e-06,0.000657391915923453
"ENSG00000152270.11",35.9661806752898,-8.98987048644589,1.95714641037831,-4.59335614278758,4.3617373528423e-06,0.000439216968947967
"ENSG00000135363.13",111.673043385469,-6.00075033336061,1.29408901953491,-4.63704601675489,3.53423750872741e-06,0.000364193623281093
"ENSG00000247675.9",16.5597534918065,7.16255248918072,2.2155358053937,3.23287598049355,0.00122550752869765,0.0393760832367612
"ENSG00000134569.11",530.327675295692,7.29001827662901,1.14933212396863,6.34283000065872,2.25582314073784e-10,1.42439987163417e-07
"ENSG00000124942.14",657.202398879731,-8.40833160551146,1.71004139962999,-4.91703394276351,8.786532139922e-07,0.000118109127217995
"ENSG00000132744.9",47.0866005870852,-6.32398761019677,2.01589500290539,-3.13706200029386,0.00170650036466604,0.0492913580710639
"ENSG00000158555.16",579.109179818706,5.60059297789745,1.70609405032151,3.28269885053642,0.00102818440961598,0.0350387666489275
"ENSG00000240652.1",120.521932481304,-3.19021192471706,0.791843305005492,-4.02884245475174,5.60521645892179e-05,0.0034891900495925
"ENSG00000150764.15",51.2717908326537,6.42985315100213,1.59264616207879,4.03721385458878,5.40897580079885e-05,0.00338083155483538
"ENSG00000254968.9",118.093346559428,22.740104430165,4.78508962651517,4.75228390794551,2.01131680891259e-06,0.000228914870542731
"ENSG00000160654.12",221.856883329716,23.600947105861,4.78492423725489,4.93235544297788,8.12439022955722e-07,0.000111626194045925
"ENSG00000186174.14",88.5772929233225,-5.49739584686023,1.30516825617779,-4.21202080332496,2.53096228226134e-05,0.00182074083805508
"ENSG00000036672.17",72.7793886159668,6.35621600655909,1.35781340710052,4.68121464504623,2.85180150618505e-06,0.000308459750147717
"ENSG00000245248.11",52.7784286129844,4.64593188022055,1.2707253622472,3.65612587758894,0.000256055656233991,0.0121654355552168
"ENSG00000110400.11",340.043391765139,-4.36325297364523,1.34572339750922,-3.24231040473927,0.00118564808313935,0.0387201689849213
"ENSG00000109943.10",54.0332106536995,8.86854755012101,2.53254926445839,3.5018262722789,0.000462080812949985,0.0196692832444626
"ENSG00000149418.12",335.936415865705,-4.37973790370038,1.18688118963867,-3.69012327597317,0.000224145404104019,0.0110272308322271
"ENSG00000080854.16",215.023736986782,10.8611107218459,1.93750314668082,5.60572546189272,2.07384464271377e-08,6.08234704731301e-06
"ENSG00000151062.15",699.891683365491,-7.57528840702527,1.9391691528067,-3.90646086550057,9.36578035529519e-05,0.00547270177006157
"ENSG00000159335.19",260.167269466179,-4.31503711930506,1.22564413360986,-3.52062805261108,0.000430526059103069,0.0184956420489603
"ENSG00000111664.12",111.834290329218,4.11925391506266,1.18958164119946,3.46277529208436,0.000534634685804149,0.0211784768654521
"ENSG00000183542.7",611.997806359244,-26.3171914314593,4.78485902315968,-5.50009755858612,3.79581169172192e-08,9.64832068507516e-06
"ENSG00000060138.14",138.572476274736,-24.2894893993051,4.78524532381994,-5.07591309444412,3.85639535843317e-07,6.19093532752256e-05
"ENSG00000139083.12",101.941696747671,-5.19340626161365,1.6068359654208,-3.23206996443697,0.00122896961646439,0.0393760832367612
"ENSG00000151491.15",76.9536615814775,-7.03867545364688,1.6350137116182,-4.30496417469219,1.67012760746753e-05,0.00127355580707436
"ENSG00000052126.18",371.704972312948,9.12947484747693,1.45789267716527,6.2621035076658,3.79818676183644e-10,2.1454128261025e-07
"ENSG00000134548.11",235.106640759127,8.42935790953049,1.74417894273274,4.83285155152919,1.34591149471658e-06,0.000172491564755652
"ENSG00000111728.12",16.1855264304744,7.1295751197888,2.2025398072993,3.23697900767156,0.00120802297829656,0.0393473191619292
"ENSG00000029153.16",54.8186712434897,-5.52612570391521,1.58227016877616,-3.49252979229805,0.000478468218791018,0.0199374830731744
"ENSG00000187950.9",21.5903224035806,-8.25880865027905,2.56774447061773,-3.21636702747614,0.00129824681062841,0.0409928822130309
"ENSG00000139132.16",332.692393476933,-8.4297656441433,1.61049882367324,-5.23425756059642,1.65649335114432e-07,3.28093248029897e-05
"ENSG00000151229.14",56.8015348604316,-8.19936215014901,1.84838035663055,-4.43597126572789,9.16580745806384e-06,0.000780937036552691
"ENSG00000188906.18",519.137025366407,-10.3922710245337,1.55270636356004,-6.69300472286747,2.18634080372426e-11,2.242218863141e-08
"ENSG00000177119.18",423.749006282827,-5.81673671710469,1.84005347071892,-3.16117809056497,0.00157132394654049,0.0470810638677583
"ENSG00000111424.13",39.3417746216392,-4.29102824341316,1.28086920905046,-3.35009087039746,0.000807850533180281,0.0290675273508912
"ENSG00000174233.13",139.307608774867,-24.2954933379553,4.7852426631776,-5.0771705946929,3.83096882628923e-07,6.19093532752256e-05
"ENSG00000178401.17",58.0192098736201,-9.68052303696149,2.27849924472593,-4.24864000256708,2.15072217850696e-05,0.00158457313741109
"ENSG00000161791.15",309.096105243229,-3.24834688090116,0.839138843984359,-3.87104816346901,0.000108368375771761,0.00623670225998162
"ENSG00000135472.10",67.9702655081683,9.19948773996606,1.98642477469963,4.63117851586257,3.63590210554426e-06,0.000372155322225876
"ENSG00000110881.13",132.521342328817,4.38816698285908,1.04066224907928,4.21670622408132,2.47896584241358e-05,0.00180031943155474
"ENSG00000286069.3",261.41462163565,-5.13524218768716,1.63053029283524,-3.14943071603887,0.0016358889327501,0.0481639809138452
"ENSG00000155980.14",213.490850300754,6.38945007504244,1.30973656563469,4.87842383170096,1.06936944370666e-06,0.00013821146937263
"ENSG00000135643.5",270.565883373073,4.39533117923123,0.91216395845218,4.81857580372888,1.44586592068146e-06,0.000182238852531512
"ENSG00000011465.19",762.83821937987,12.687946688268,1.97386443901127,6.42797268014185,1.29316974700917e-10,8.96460536892584e-08
"ENSG00000057704.14",90.7836362293226,-5.53353397102315,1.1776201132071,-4.69891258561578,2.61550364552866e-06,0.000284921757842554
"ENSG00000180263.15",789.461829498332,6.67039170361844,0.883320315268128,7.55149812397745,4.30279744935363e-14,8.20274548751152e-11
"ENSG00000111666.12",183.616243733779,-11.3434972992154,2.00762328088239,-5.6502120727698,1.60250011634806e-08,4.88794585488484e-06
"ENSG00000139351.15",18.4917735823802,-8.02840453105363,2.21399610540304,-3.62620535395754,0.000287616658167353,0.0134967435498778
"ENSG00000122986.15",199.005829597558,-5.65853003764172,1.02781207945937,-5.50541305237246,3.68303701715146e-08,9.5203385675554e-06
"ENSG00000111249.15",640.175036883875,-26.374833936749,4.78485405163766,-5.51215014128215,3.54476325983341e-08,9.32089387512402e-06
"ENSG00000130787.15",309.420612951257,-3.56221123111947,0.989799468587728,-3.59892214955634,0.000319538820088872,0.0145471240154489
"ENSG00000139722.8",59.6082358586283,-8.27532800990854,2.2490293726591,-3.67951086389074,0.000233681734877492,0.0113815905030718
"ENSG00000198598.8",376.020273817121,-25.6556348078729,4.7849299801261,-5.36175762538469,8.2416075067232e-08,1.90430855102415e-05
"ENSG00000235315.2",11.5080148311335,-7.34376387512156,2.27201299079781,-3.23227195657135,0.00122810115072112,0.0393760832367612
"ENSG00000122026.13",776.057996994952,-3.34318711002055,0.930919205697626,-3.59127525735725,0.000329063868020517,0.0148177414824264
"ENSG00000132938.23",123.872835870909,10.0654711839818,2.2586578875896,4.45639476402666,8.33494872156192e-06,0.000722251721321255
"ENSG00000133106.16",101.940763879079,7.40910018394082,1.41444185730984,5.23817938902936,1.62168395854561e-07,3.25425026997093e-05
"ENSG00000174032.18",39.1980292925544,-6.06785860325217,1.34404351912316,-4.51462956140795,6.34275363291607e-06,0.000586262640336988
"ENSG00000102445.21",399.047523568491,-11.022356899173,1.70860399113174,-6.45108928480968,1.11049048123048e-10,8.06480491868861e-08
"ENSG00000136141.15",177.152167136686,-4.38361958736232,0.884329129938179,-4.95700010206468,7.15899390499867e-07,0.000100166803711133
"ENSG00000136111.15",154.270155408365,-5.5217494921016,1.06848579831777,-5.16782675145992,2.36831685006781e-07,4.35171087715473e-05
"ENSG00000184564.11",203.248875429818,10.779848001625,2.16781038311745,4.97268953298532,6.60303625986434e-07,9.52504457550407e-05
"ENSG00000225530.1",129.914201714179,10.1341637682412,2.31112927438084,4.38494024569706,1.1601762117154e-05,0.000961622141569109
"ENSG00000102595.23",158.002315762183,2.71677904095427,0.784318298039479,3.46387308283545,0.000532457665700331,0.0211471663010306
"ENSG00000169508.8",101.067091587624,-7.01410575867444,1.95322769636932,-3.59103332996575,0.000329369507739988,0.0148177414824264
"ENSG00000134901.15",28.5057115215531,-5.58807958992994,1.5273945281428,-3.6585698632328,0.000253626605707511,0.0120876855113914
"ENSG00000134897.15",57.4850246455981,-5.89126463424387,1.42630178494568,-4.13044749465012,3.62057781726081e-05,0.00248727172482183
"ENSG00000068650.20",397.926123191231,-3.54915396106728,0.870029679106238,-4.07934814903469,4.51621587320221e-05,0.00295608619236939
"ENSG00000126217.23",25.364910170675,-6.0191455693867,1.67127568754345,-3.60152763200549,0.00031635279037793,0.0144451988205204
"ENSG00000277734.8",164.911861720226,-4.07175720336538,0.947302116864078,-4.29826676292502,1.72138911622512e-05,0.00129964878274997
"ENSG00000139880.21",41.4780079627671,-4.89884298291328,1.2799890727259,-3.82725375340943,0.000129580911285251,0.00723896878392438
"ENSG00000186648.16",322.513241963132,5.19744527191997,1.09555203259795,4.74413365798329,2.09400560457383e-06,0.000236560588706337
"ENSG00000126778.13",67.5014515422023,9.18961498075402,2.44362856673168,3.76064312959191,0.000169477069568281,0.0087914788707002
"ENSG00000100625.9",437.944679430679,7.49957894605589,0.985798187467568,7.60762095264314,2.79187206252009e-14,6.08269154649913e-11
"ENSG00000139974.18",79.9143064579653,3.35741042337672,1.00816722136209,3.33021184604739,0.000867799324969722,0.0304602693865559
"ENSG00000198133.10",207.34402308414,3.83436729583413,1.14481072344708,3.3493460685699,0.00081002551466322,0.0290675273508912
"ENSG00000072110.18",200.683378486662,-5.34248380876069,1.69172864799921,-3.1580028009097,0.00158854031637743,0.0474106230236246
"ENSG00000156127.8",61.8986570632047,-6.00173532275219,1.43554172831501,-4.18081564915345,2.9046528975238e-05,0.00204142218157306
"ENSG00000071246.11",98.6853069973376,-5.52107951164019,1.57901074712436,-3.49654333999625,0.000471327923673749,0.0197478630877702
"ENSG00000310449.1",23.0632728977902,7.64042438910729,2.06868298342652,3.6933761481674,0.000221296313422971,0.0109222979806269
"ENSG00000258859.2",22.8258203941635,7.62536094853714,1.94067093126306,3.92923953551172,8.52149225265236e-05,0.00505078400260013
"ENSG00000100599.17",195.545245034906,-24.7637707440139,4.78509981722653,-5.17518373490631,2.27686806334878e-07,4.23469693099174e-05
"ENSG00000100600.16",85.275370015222,-23.0229097750572,4.78555692089491,-4.8109154599193,1.50240559300278e-06,0.000184366800610582
"ENSG00000100628.13",596.864968185388,-4.77449088724979,0.876602596057665,-5.44658538398364,5.13459609076117e-08,1.24297976159045e-05
"ENSG00000258987.2",61.8054498010836,-5.13438156006535,1.54173170418773,-3.33026916818218,0.000867620680102043,0.0304602693865559
"ENSG00000165959.13",771.813520571489,4.24989314376621,1.34843463666975,3.15172350827642,0.00162309887406196,0.0479726374579825
"ENSG00000211895.5",197.858128807687,-6.16450128175061,1.96061511037675,-3.14416697551925,0.00166560371423807,0.0488502350881631
"ENSG00000300403.1",163.731662410468,-7.74315192714961,2.04145489136673,-3.79295764011013,0.000148863558337638,0.00802232554136862
"ENSG00000211898.8",738.096570393833,-13.3513980138349,1.74773277025677,-7.63926742180007,2.18461142955419e-14,6.08269154649913e-11
"ENSG00000211899.10",7654.13913289776,-16.7256196998697,1.69481119150559,-9.86872153293456,5.68849902621005e-23,8.67552986487295e-19
"ENSG00000211964.3",268.911125438841,-25.191751894448,4.78500325731775,-5.26473035434658,1.40395264623778e-07,2.89347051456384e-05
"ENSG00000211967.3",722.635247628993,-26.1530667694194,4.78484169665088,-5.4658165154607,4.60780783176826e-08,1.13344640713383e-05
"ENSG00000140199.13",318.323889102464,-3.91061189611914,1.21300040060419,-3.22391640940207,0.0012645030500661,0.0402608267569062
"ENSG00000175265.20",193.167308060527,-5.29989639341218,1.10808807242878,-4.78291981051245,1.72767061330494e-06,0.000199127551085662
"ENSG00000172575.15",839.846197442855,4.27509823872456,0.772011876893903,5.53760682533136,3.06632668045901e-08,8.50264512794187e-06
"ENSG00000140284.12",30.5506648858089,-8.75398091371993,2.2753971944973,-3.84723200630206,0.000119459834887095,0.00677279532291112
"ENSG00000157483.10",1212.54461535017,-6.40362687351684,1.11763493391023,-5.72962304525745,1.00654055877031e-08,3.41127779151244e-06
"ENSG00000166831.10",21.120994969586,-8.22102994245876,2.5078961577159,-3.27805835068792,0.00104523786575165,0.0354242726457297
"ENSG00000157890.20",29.0010062788577,-4.3765216031092,1.39308842438925,-3.14159641734726,0.00168029473911245,0.0489049142484807
"ENSG00000140398.15",227.647671242407,-2.65898302361565,0.825065190939237,-3.22275506567998,0.00126964069880691,0.0403401881198004
"ENSG00000173548.9",27.5393399365476,-8.60423234369311,2.37667617790676,-3.62027962567085,0.00029428480641628,0.013641755570379
"ENSG00000183971.10",73.6203126020261,-6.98986170269036,2.04401782485083,-3.41966768474755,0.000626976770726764,0.0239649692490072
"ENSG00000240311.1",93.1559346948797,8.25270471426556,2.48193451592992,3.32510977275864,0.000883837288064189,0.0308414476223242
"ENSG00000183454.19",301.393934236742,23.0144171233273,4.78487461575838,4.80982658302732,1.51061296198972e-06,0.000184366800610582
"ENSG00000189067.16",408.826337088743,-6.65453044799323,1.17187316058296,-5.67854156219678,1.35848027306557e-08,4.3162880509423e-06
"ENSG00000205730.7",72.8915785920907,-10.0100164226268,2.25845256049365,-4.43224559936685,9.32567041468916e-06,0.00079014333052458
"ENSG00000103528.18",15.7791115456608,-7.80764610745757,2.48412476761267,-3.14301689240874,0.00167216189670749,0.0488588911192994
"ENSG00000077238.15",326.634745047243,-6.45355580535499,1.49304379000311,-4.32241562408664,1.54330111272015e-05,0.00120086149337219
"ENSG00000103522.18",111.786507463226,-5.45805601025529,0.963608573825968,-5.6641837344642,1.477260528731e-08,4.5978980252401e-06
"ENSG00000197165.12",32.2410660812333,8.12357784112374,1.86986515952995,4.34447254109267,1.39610704370857e-05,0.00110321391313986
"ENSG00000293550.1",62.6470716407676,7.6579299562782,1.72279070812752,4.44507270683014,8.78621476445863e-06,0.000752800906588531
"ENSG00000197471.13",132.204747806952,-5.94251632699198,1.75079403330189,-3.39418356126377,0.000688335379220079,0.0256043972402083
"ENSG00000140678.18",190.766883784053,-24.7143533568734,4.78510866447926,-5.16484683834509,2.40635881948715e-07,4.36897361380935e-05
"ENSG00000087258.18",20.5599673174626,7.47468530993594,2.15032933405125,3.47606535965054,0.000508828262992672,0.0206202882740979
"ENSG00000102996.6",50.9522481194561,6.40772238101655,1.47334166191675,4.34910825278665,1.36692228844913e-05,0.00109720693795462
"ENSG00000261028.2",14.9270221749515,7.01269989672742,2.08216548823213,3.36798392652333,0.000757200104845977,0.0276269349258517
"ENSG00000140931.21",189.078782273682,-5.44777359106318,1.35592006579402,-4.01776898837543,5.87517518207912e-05,0.0036276233482546
"ENSG00000103056.13",87.3072291828641,4.80954399223528,1.41613255256198,3.39625269084743,0.000683152603477352,0.025536177342238
"ENSG00000131149.20",393.015953810694,-3.61839733147093,1.00819943150414,-3.58896981926741,0.000331987268125196,0.0148915818416981
"ENSG00000103335.23",264.676127881411,-6.08880220052627,1.49242057460757,-4.07981657725894,4.50712504755672e-05,0.00295608619236939
"ENSG00000259881.1",14.93051796643,-7.7281324905365,2.24222444671392,-3.44663644260164,0.000567611860847734,0.0221397659585391
"ENSG00000167703.16",439.017601276868,-2.47200909296897,0.750862734010935,-3.29222503794278,0.000993980410606328,0.03414233162648
"ENSG00000132359.18",73.5612332685954,4.17372536624803,0.988838093958462,4.22083796300768,2.43395850914378e-05,0.00177609096760535
"ENSG00000161929.15",55.5572105387258,-5.8147130058113,1.58060024101986,-3.67880053090429,0.00023433344816501,0.0113815905030718
"ENSG00000133026.15",330.365955013877,-2.51416525810037,0.775297835695749,-3.24283796799739,0.00118345494412078,0.0387201689849213
"ENSG00000276231.6",79.7618762642378,-23.5380143353218,4.78561347377928,-4.91849466411951,8.72122940743353e-07,0.000118109127217995
"ENSG00000290698.1",102.186254935059,-10.4975522442757,1.90390928150895,-5.51368300277198,3.51401283077524e-08,9.32089387512402e-06
"ENSG00000240505.9",372.437510022042,-12.3641070209573,1.91618504474959,-6.45245982627586,1.10049062024298e-10,8.06480491868861e-08
"ENSG00000154016.15",21.7294528108835,-5.19847377848971,1.41996523814068,-3.66098664872716,0.000251245852645508,0.012047659172346
"ENSG00000087095.14",430.194408186327,2.58690878107093,0.772299134969542,3.34962019758439,0.000809224367879923,0.0290675273508912
"ENSG00000004139.15",105.843688528184,2.81618109927621,0.838358692851851,3.35916013430526,0.000781797504130047,0.0283885565130651
"ENSG00000198242.15",13456.9622233496,-3.51119385576886,1.04462373041909,-3.36120437773342,0.00077603379576672,0.0282465189003299
"ENSG00000176749.10",103.524722717609,-3.85816897696778,1.22455565341136,-3.15066854349962,0.00162897239059494,0.0480531101140493
"ENSG00000132141.15",16.5744079087035,7.16382105039637,2.17369279980076,3.29569157658938,0.000981797371085833,0.0337999812786231
"ENSG00000172716.18",106.958371973988,-9.11277332789193,2.40084116591858,-3.79565856219618,0.000147252044122643,0.00799196058688409
"ENSG00000126353.5",39.2629579560159,-4.81281789196631,1.38922239727115,-3.46439699030199,0.000531421623294235,0.0211471663010306
"ENSG00000173801.18",1009.5243455464,5.51037164017161,0.876215001403398,6.28883508196717,3.19857040972147e-10,1.87620758917931e-07
"ENSG00000182963.12",172.486234209779,-6.08960450750059,1.01508945570094,-5.99908163098355,1.98436589662272e-09,9.76244009335261e-07
"ENSG00000259207.10",28.7283813326319,7.95699028201372,2.2730665435254,3.500553164481,0.000464293617992692,0.0196692832444626
"ENSG00000198933.12",56.6619561990977,-3.62278142090299,1.12940549372049,-3.20768886024169,0.00133806173255658,0.0419067788516438
"ENSG00000073861.4",32.1479824715544,-8.82806370181287,2.48631720425793,-3.55065865557879,0.000384268447529133,0.0168404542909966
"ENSG00000167083.8",278.818132815722,2.59568783912271,0.783714981526312,3.31203039409495,0.000926214825259579,0.0320310709751334
"ENSG00000121104.8",53.3697480833185,-4.61455759495328,1.27839809949001,-3.60964053121963,0.000306621623235188,0.0140851999275899
"ENSG00000005884.19",27.9378367477696,-5.13448279688446,1.58642599180978,-3.23650950210863,0.0012100119786863,0.0393473191619292
"ENSG00000108960.10",201.619489878037,3.29295957148523,0.949681261129247,3.4674366087519,0.000525447660254833,0.0210738130529887
"ENSG00000166292.13",15.1116933028014,7.03045156354436,2.08537791347734,3.37130815384017,0.000748121243910891,0.0275594132630072
"ENSG00000267104.3",49.4120873024659,-4.22625332552585,1.12076081958026,-3.7708788991291,0.000162673605796194,0.00858455073355627
"ENSG00000170921.16",255.84541794702,3.21431675861009,1.0110760115402,3.17910495543616,0.00147730588729682,0.0451510863470217
"ENSG00000271605.7",656.382072743135,4.26320567208218,0.776645736789543,5.48925394183607,4.03634971885034e-08,1.00915359938011e-05
"ENSG00000256124.7",23.4228455422254,7.66274876507131,2.10510243893283,3.64008355287256,0.000272549586108273,0.0128291782028928
"ENSG00000125398.9",32.8878907717974,8.15218199230486,1.87548608301385,4.34670353789273,1.38198808338397e-05,0.00110321391313986
"ENSG00000180616.9",402.140221032685,4.59463210411079,0.797452413856271,5.76163796644912,8.33015294535998e-09,2.95449215278337e-06
"ENSG00000172794.21",54.7309508406657,-8.15149283780303,2.21797625479381,-3.67519391615887,0.000237668826143977,0.0115053562227983
"ENSG00000129667.14",251.44093960187,-3.00146142266563,0.841022477982314,-3.56882426004403,0.000358586849174367,0.0158058035744459
"ENSG00000267568.7",103.141071434633,5.20075834265642,1.4596010855545,3.56313680095728,0.000366449585950084,0.0161058289202442
"ENSG00000262580.5",20.3185596675598,6.02733933275158,1.91171753109617,3.1528399121263,0.00161690452725137,0.0478823513497294
"ENSG00000185105.6",72.5731448333612,-7.56738506423045,2.14506020314968,-3.52781943048449,0.000418997874924075,0.0181023699446659
"ENSG00000185269.13",74.7388678984828,-10.0485423972804,2.29231613319505,-4.38357617946643,1.16746797651818e-05,0.000962435357290742
"ENSG00000168234.15",71.3873169888516,-7.52079219417702,1.65289720374131,-4.55006649969147,5.36289642840199e-06,0.000504873663145425
"ENSG00000154059.12",160.293389014866,6.5367082781418,1.26756623226337,5.15689682460997,2.51076056872007e-07,4.50489522747645e-05
